"VITE VU BIEN VU","['Mode, Textile, Beauté', 'Accessoires', 'lunettes', 'innovation', 'prix', 'qualité', 'BtoC']","Lunettes durables à un prix abordable"
"KEYMANTICS","['Services aux entreprises', 'Productivité', 'Plateforme', 'ciblage', 'intentions', 'analyse', 'BtoB']","Plateforme de ciblage d'intentions"
"VECTAURY","['Services aux entreprises', 'Productivité', 'outils', 'data', 'drive to store', 'BtoB']","La Solution drive to store la plus efficace"
"KOALAME","['Finance', 'Comptabilité', 'comptabilité', 'micro-entreprises', 'logiciel', 'en ligne', 'BtoB']","La comptabilité simplifiée pour les micro-entreprises grâce à notre logiciel en ligne"
"CASHMYFLIGHT","['SSII & NTIC', 'chatbot', 'indemnisation', 'compagnie', 'aérienne', 'vol', 'retard', 'BtoC']","Votre assistant pour l'indemnisation en cas de problèmes avec votre compagnie aérienne"
"RESTOFOLIO","['Restauration, Cuisine, Alimentation', 'Services', 'annuaire', 'découverte', 'partage', 'restaurant', 'BtoC']","Découvrez et partagez les plats des restaurants de votre région"
"BUBBLE ME","['SSII & NTIC', 'Internet', 'hub', 'réseaux sociaux', 'application', 'échange', 'BoC']","Le Hub des réseaux sociaux"
"QUANTUM ADVERTISING","['Services aux entreprises', 'Web marketing, publicité en ligne', 'adtech', 'publicité', 'native', 'BtoB']","Solution de publicité native"
"INVIBES ","['Services aux entreprises', 'Web marketing, publicité en ligne', 'publicité', 'adtech', 'infeed', 'annonceurs', 'BtoB']","AdTech spécialisée dans la publicité digitale intégrée dans les contenus éditoriaux"
"ADXPERIENCE","['Services aux entreprises', 'Web marketing, publicité en ligne', 'adtech', 'mobile', 'agence', 'applications', 'auditoire', 'BtoB']","Startup ad tech mobile qui aide les développeurs d'applications, les marques et les agences numériques à atteindre le bon auditoire"
"WEB2ROI","['Services aux entreprises', 'Marketing, communication', 'Outil', 'optimisation', 'Marketing', 'Digital', 'Search Engine', 'BtoB']","Outil d'optimisation du Marketing Digital et du Search Engine"
"ACTITO","['Services aux entreprises', 'Marketing, communication', 'Marketing automation', 'CRM', 'ROI', 'client', 'prospect', 'agile', 'plateforme', 'business strategy', 'SaaS', 'BtoB']","Plateforme Agile de Marketing Automation"
"COMMANDERS ACT","['SSII & NTIC', 'Big Data', 'data', 'données', 'plateforme', 'gestion', 'BtoB']","Une plateforme pour orchestrer toutes vos données"
"WIZALY","['Services aux entreprises', 'Marketing, communication', 'Plate-forme', 'attribution', 'algorithmique', 'optimisation', 'mix marketing', 'saas', 'BtoB']","Plate-forme d'attribution algorithmique et d'optimisation du mix marketing"
"DPO CONSULTING","['Services aux entreprises', 'Outil', 'SaaS', 'pilotage', 'conformité', 'RGPD', 'BtoB']","Outil SaaS de pilotage de la conformité RGPD"
"REJIG","['Electronique & Composants', 'Batteries', 'sac à dos', 'chargeur', 'téléphone', 'énergie', 'soleil', 'BtoC']","Le sac à dos qui capture l'énergie du soleil"
"GREEN SYSTEMES","['Cleantech, Energie', 'Développement durable', 'Green', 'Systèmes', 'solution', 'efficacité', 'énergie', 'innovation', 'intelligence', 'économie', 'BtoB']","Solution de suivi et pilotage pour une meilleure efficacité énergétique"
"VRNAM","['SSII & NTIC', 'simulateur', 'vol', 'pilote', 'VR', 'BtoB']","Simulateur de vol en réalité virtuelle sur le cloud"
"JEMEPROPOSE","['Emploi, Job', 'ads', 'Petites annonces', 'Services', 'Jobbing', 'Emploi', 'BtoC']","Petites annonces Services, Jobbing et Emploi"
"ASTER HANDISERVICES","['Services aux entreprises', 'RH', 'acquisition', 'talent', 'Travailleur', 'Handicapé', 'BtoB']","Entreprise spécialisée dans l’acquisition de talents ayant la Reconnaissance de la Qualité de Travailleur Handicapé"
"DESSINTEY","['Santé, Biotech, Chimie', 'Accessoires médicaux', 'medtech', 'Technologies', 'rééducation', 'neuromotrice', 'post AVC', 'BtoB']","Technologies de rééducation neuromotrice post AVC"
"WETTONCRAFT","['Transport & Logistique', 'Bateau', 'bateau', 'concept', 'innovation', 'moteur', 'roues', 'BtoC', 'BtoB']","Concept Boat Workshop"
"EVALTONBIZ","['Services aux entreprises', 'Conseil', 'outil', 'intuitif', 'analyse', 'finance', 'entreprise', 'saas', 'fintech', 'BtoB']","Outil intuitif et visuel de projections et d'analyses financières"
"LOOPSIDER","['SSII & NTIC', 'Media', 'plateforme', 'Media', 'curiosité', 'digitale', 'BtoC']","Media de curiosité digitale"
"UBLOOO","['Voyage, Hébergement', 'Création', 'carnets', 'voyage', 'BtoC']","Créez facilement vos carnets de voyage"
"SENTAKU","['Art, Culture, Loisirs, Sport', 'Littérature', ""Maison d'édition"", 'participative', 'manga', 'BtoC']","Maison d'édition participative de manga Français"
"WATURA","['Education, Apprentissage', 'Formation', 'continue', 'professionnels', 'eau', 'BtoB']","Formation continue des professionnels de l'eau"
"PETECTIVE","['Services aux particuliers', 'animaux', 'perdu', 'recherche', 'BtoC']","Application solidaire de recherche d’animaux perdus/trouvés"
"BEARSTUDIO","['Services aux entreprises', 'Marketing, communication', 'développement', 'coaching', 'projet', 'numérique', 'BtoB']","Conseil et  accompagnement dans la mise en place de vos projets en R&D"
"PUSHOOSE","['Services aux particuliers', ""Aide à l'achat"", 'application', 'mobile', 'achats', 'communautaire', 'BtoC']","L'application mobile des achats en France"
"BUBBLE BD","['SSII & NTIC', 'Internet', 'manga', 'album', 'bd', 'organisation', 'BtoC']","Aide les lecteurs de BD comics Mangas à lister, découvrir et acheter leurs albums"
"PARAVOL","['Services aux particuliers', 'solution', 'vol', 'recel', 'numéro de série', 'BtoC']","Solution contre le vol et le recel"
"ASKHUB","['SSII & NTIC', 'Télecommunication', 'chatbot', 'saas', 'language', 'BtoB']","Amélioration continue et Ressources conversationnelles pour chatbots"
"VOXPASS","['SSII & NTIC', 'Télecommunication', 'Solutions', 'digitalisation', 'voix', 'BtoB', 'BtoC']","Solutions de digitalisation de la voix"
"Okarito","['Voyage, Hébergement', 'professionnels', 'agence', 'voyage', 'business', 'BtoB']","Réservation de vos voyages et déplacements professionnels"
"IHOU","['Restauration, Cuisine, Alimentation', 'Insectes à manger', 'comestibles', 'élevage', 'bio', 'BtoC']","Vente en ligne d’insectes comestibles"
"LE BACKPACKER","['Mode, Textile, Beauté', 'Vêtements', 'marque', 'vêtements', 'coton bio', 'commerce équitable', 'BtoC']","Première marque de vêtements 100% en coton bio, issue du commerce équitable et qui finance des projets humanitaires"
"ANIMALOST","['Services aux particuliers', 'Application', 'recherche', 'signal', 'animal', 'perdu', 'BtoC']","Application pour rechercher ou signaler un animal perdu"
"WIDEEK","['Services aux particuliers', 'Services à domicile', 'Application', 'Mobile', 'Dépannage', 'informatiques', 'BtoB', 'BtoC', 'Conseil', 'Installation', 'sauvegarde', 'assistance']","Application mobile de dépannage informatique"
"PRAESTOO","['Services aux particuliers', 'Services à domicile', 'Application', 'mobile', 'services à domicile', 'BtoC']","Application mobile dédiée aux services à domicile"
"ET VOILA CA MARCHE","['Services aux entreprises', 'Services (Autres)', 'Assistance', 'informatique', 'simple', 'rapide', 'BtoB']","Assistance informatique simple et rapide"
"ANTIOTE","['Services aux entreprises', 'Management, stratégie', 'Solutions', 'Asset Management', 'iot', 'BtoB']","Editeur de Solutions d'Asset Management"
"RÖLLOFRÏSK","['Restauration, Cuisine, Alimentation', 'Services', 'glaces', 'événements', 'prestation', 'foodtech', 'BtoC', 'BtoB']","Réalisation de crèmes glacées roulées sur une plancha réfrigérée"
"LA MASTERBOX","['Services aux particuliers', 'box', 'cadeau', 'livraison', 'proches', 'BtoC']","Un cadeau unique, livré à domicile chez vos proches"
"ANOTHER TREE","['Restauration, Cuisine, Alimentation', 'cures', 'Moringa', 'superfoods', 'foodtech', 'BtoC']","Le spécialiste des cures au Moringa et des superfoods"
"LA CAGNOTTE DES CHAMPS","['Finance', 'Financement', 'agriculture', 'don', 'caisse', 'consommateur', 'soutien', 'producteurs', 'BtoB']","Nous permettons au consommateur de soutenir les producteurs de sa région par un petit don en caisse"
"MYTRIPLAN","['Voyage, Hébergement', 'voyageurs', 'habitants', 'locaux', 'voyage', 'BtoC']","Connecte des voyageurs avec des habitants locaux afin de préparer leur voyage idéal"
"FYDE","['Services aux entreprises', 'Marketing, communication', 'fidélité', 'programme', 'client', 'ecommerçant', 'BtoB']","Programme de fidélité pour les e-commerçants"
"BETTERFLY TOURISM","['Voyage, Hébergement', 'tourisme durable', 'logiciels', 'réduction des impacts', 'réduction des déchets alimentaires', 'réduction des coûts', 'hébergements touristiques', 'restauration', 'BtoB']","Editeur de logiciels en tourisme durable"
"ALB INNOVATION","['Electronique & Composants', 'Drone, Robotique', 'agriculture', 'Détection', 'velages', 'chaleurs', 'robot', 'pousse-fourrage', 'BtoB']","Détection velages, chaleurs, robot pousse-fourrage"
"INGENOMIX","['Santé, Biotech, Chimie', 'Services', 'tests génomiques', 'prédiction', 'naissance', 'potentiel génétique', 'bovins de race']","Propose des tests génomiques  permettant de prédire dès la naissance le potentiel génétique des bovins de race"
"TOMATO N CO","['Restauration, Cuisine, Alimentation', 'Produits frais', 'jardin', 'potager', 'commandé', 'à distance', 'BtoB', 'BtoC']","Votre jardin potager commandé à distance"
"REFARMERS","['Restauration, Cuisine, Alimentation', 'Produits frais', 'solutions', 'agriculture', 'urbaine', 'verticale', 'hydroponie', 'aquaponie', 'BtoC']","Développe et propose des solutions pour l'agriculture urbaine et verticale, en hydroponie & aquaponie"
"AURA","['Services aux entreprises', 'Productivité', 'happytech', 'nature', 'verdure', 'bureaux', 'BtoB']","La nature au service du bien-être au travail"
"BRADERIE.PRO","['Immobilier, BTP, Architecture', 'BTP, Architecture', 'bâtiment', 'vente', 'Plateforme', 'BtoB']","La 1ère solution de vente de matériels entre pro"
"FARMBOX","['Restauration, Cuisine, Alimentation', 'concepteur', 'fermes', 'verticales', 'technologie', 'BtoC']","Concepteur de fermes verticales"
"CARBON BEE","['Electronique & Composants', 'Instrumentation, Capteurs', 'technologie', 'capteurs', 'logiciels', 'agricole', 'BtoB']","Des solutions à la pointe pour des capteurs alliés à l'intelligence artificielle"
"OKAY DOC","['Services aux entreprises', 'Productivité', 'Conseil', 'recherche', 'transformation', 'numérique', 'BtoB']","Conseil et recherche de haut niveau en transformation numérique"
"SMS IN SITU","['Santé, Biotech, Chimie', 'Services', 'système', 'réservation', 'rendez-vous', 'patients', 'consultation', 'BtoC', 'BtoB']","Système de réservation de rendez-vous permettant aux patients de réserver eux-mêmes leur consultation par internet"
"READR.CLUB","['SSII & NTIC', 'Media', 'abonnement', 'média', 'illimité', 'journalistes', 'BtoC']","Un abonnement unique pour le meilleur de l'actualité"
"FUNBOOKER","['Art, Culture, Loisirs, Sport', 'Sortie', 'réservation', 'événements', 'fun', 'activités', 'btoC']","Site de réservation en ligne d'activités et d'expériences"
"AGRILEND","['Finance', 'Financement', 'crowdfunding', 'financement', 'participatif', 'agricole', 'plateforme', 'BtoB']","1ère plateforme de financement participatif en prêt dédiée à l'univers agricole"
"AGRI-ECHANGE","['Services aux entreprises', 'Productivité', 'échange', 'services', 'agriculteurs', 'BtoB']","Plateforme d’échange de service entre agriculteurs sans sortie de trésorerie"
"LA BALLE RONDE","['Restauration, Cuisine, Alimentation', 'Services', 'vente', 'coproduits', 'agricoles', 'BtoC']","Vendez vos coproduits agricoles en ligne"
"OCENTER","['Services aux entreprises', 'Marketing, communication', 'commerce', 'communication', 'actualités', 'toulouse', 'événement', 'BtoC']","L'appli qui simplifie la ville"
"LINKINFARM","['Services aux entreprises', 'Services (Autres)', 'Plate-forme', 'connexion', 'prestations', 'agricoles', 'BtoB']","Plate-forme web permettant de faciliter, fiabiliser et sécuriser les prestations de travaux agricoles entre agriculteurs et prestataires"
"TYLTO","['Immobilier, BTP, Architecture', 'Immobilier', 'application', 'gestion', 'location', 'immobilier', 'BtoB']","Application web qui facilite la gestion de locations immobilières"
"TONBOOKTOO","['Art, Culture, Loisirs, Sport', 'Littérature', 'livres', 'lectures', 'vente', 'achat', 'don', 'prêt', 'BtoC']","Le site pour vendre, donner et prêter vos livres"
"BLUE PROJECT","['Finance', 'Financement', 'prêt', 'citoyen', 'agriculture', 'durable', 'BtoB']","Plateforme de prêt citoyen entièrement dédiée aux projets d'agriculture durable"
"AGRISTAND","['Services aux entreprises', 'Marketing, communication', 'stand', 'agriculture', 'salon', 'virtuel', 'BtoB']","Le plus grand salon agricole virtuel"
"GAMERS ROOM","['Jeux, Jouets', 'jeux', 'vidéo', 'appli', 'coaching', 'BtoC']","1ere appli de coaching en ligne pour tous les fans de jeux vidéo"
"ACTOOWIN","['Services aux entreprises', 'Juridique, Administratif', 'avocat', 'litige', 'droit', 'BtoB']","Trouvez le bon avocat pour votre litige"
"FEEDIER","['Services aux entreprises', 'Marketing, communication', 'feedback', 'collecte', 'clients', 'BtoB']","Feedback nouvelle génération"
"OUIFIELD","['Services aux entreprises', 'Conseil', 'plateforme', 'digitale', 'offres', 'coopératives', 'agricoles', 'BtoB']","La première plateforme digitale d’offres de biens et services proposée par les coopératives à destination des exploitants agricoles"
"EASY STOCK TYRE","['Services aux entreprises', 'Services (Autres)', 'stock', 'pneus', 'neufs', 'occasion', 'vente', 'achat', 'BtoB']","Le site qui valorise vos stocks"
"FLIPAGRI","['SSII & NTIC', 'Big Data', 'carnet', 'data', 'données', 'agriculture', 'machine', 'BtoB']","Le carnet d'entretien électronique pour machines agricoles"
"LOMBROSA YACHT","['Transport & Logistique', 'Bateau', 'yacht', 'boat', 'marketplace']","Yacht For Sale And Brokers Worldwide"
"PRO TRACKING","['Electronique & Composants', ""Géolocalisation, Contrôle d'accès"", 'Géolocalisation', 'véhicules', 'traceur', 'gps', 'gestion flotte', 'BtoB']","Solution de géolocalisation de véhicules pour les professionnels"
"LATTICE MEDICAL","['Santé, Biotech, Chimie', 'Accessoires médicaux', 'prothèse', 'mammaire', 'cancer du sein', 'reconstruction', 'dentelle', 'résorbable', 'personnalisable', 'impression 3D', 'BtoB']","Développe la première bioprothèse personnalisée de reconstruction mammaire après mastectomie"
"EDUBRAVO","['Education, Apprentissage', 'aide', 'étudiants', 'déplacement', 'vidéo', 'BtoC']","Aide les étudiants dans leurs démarches de mobilité internationale grâce à des formations vidéo de qualité"
"ULYSSE","['Voyage, Hébergement', 'solution', 'billet', 'avion', 'voyage', 'achat', 'réservation', 'BtoC']","La solution la plus simple et la plus fiable pour trouver et réserver ses billets d'avion"
"TIBOT","['Electronique & Composants', 'Drone, Robotique', 'Robot', 'autonome', 'élevage', 'avicole', 'BtoB']","Robot autonome pour élevage avicole"
"DNRSYS","['Services aux entreprises', 'Conseil', ""Bureau d'études"", 'électronique', 'mécatronique', 'systèmes', 'connectés', 'BtoB']","Bureau d'études en électronique, mécatronique et systèmes connectés"
